Timestamp,Humidity,Temperature
20240722033949,55.70,20.10
20240722033959,55.70,20.10
20240722034009,55.70,20.20
20240722034019,55.70,20.20
20240722034029,55.70,20.20
20240722034039,55.70,20.20
20240722034049,55.70,20.20
20240722034059,55.70,20.20
20240722034109,55.70,20.20
20240722034119,55.70,20.20
20240722034129,55.70,20.20
20240722034139,55.70,20.20
20240722034149,55.70,20.30
20240722034159,55.70,20.30
20240722034209,55.70,20.30
20240722034219,55.70,20.30
20240722034229,55.70,20.30
20240722034239,55.70,20.30
20240722034249,55.70,20.30
20240722034259,55.70,20.30
20240722034309,55.70,20.30
20240722034319,55.70,20.30
20240722034329,55.70,20.30
20240722034339,55.70,20.30
20240722034349,55.70,20.30
20240722034359,55.70,20.30
20240722034409,55.70,20.30
20240722034419,55.70,20.30
20240722034429,55.70,20.30
20240722034439,55.70,20.30
20240722034449,55.70,20.30
20240722034459,55.70,20.30
20240722034509,55.70,20.30
20240722034519,55.60,20.30
20240722034529,55.70,20.30
20240722034539,55.60,20.30
20240722034549,55.60,20.30
20240722034559,55.60,20.30
20240722034609,55.60,20.30
20240722034619,55.60,20.30
20240722034629,55.60,20.30
20240722034639,55.60,20.30
20240722034649,55.60,20.30
20240722034659,55.60,20.30
20240722034709,55.70,20.30
20240722034719,55.60,20.30
20240722034729,55.60,20.30
20240722034739,55.60,20.30
20240722034749,55.60,20.30
20240722034759,55.60,20.40
20240722034809,55.70,20.40
20240722034819,55.60,20.30
20240722034829,55.70,20.40
20240722034839,55.60,20.40
20240722034849,55.60,20.40
20240722034859,55.60,20.40
20240722034909,55.60,20.50
20240722034919,55.60,20.40
20240722034929,55.60,20.40
20240722034939,55.60,20.40
20240722034949,55.60,20.40
20240722034959,55.60,20.50
20240722035009,55.60,20.50
20240722035019,55.70,20.50
20240722035029,55.60,20.50
20240722035039,55.60,20.50
20240722035049,55.60,20.50
20240722035059,55.60,20.50
20240722035109,55.60,20.50
20240722035119,55.50,20.50
20240722035129,55.50,20.50
20240722035139,55.50,20.50
20240722035149,55.50,20.50
20240722035159,55.50,20.50
20240722035209,55.50,20.50
20240722035219,55.50,20.50
20240722035229,55.50,20.50
20240722035239,55.50,20.50
20240722035249,55.50,20.50
20240722035259,55.40,20.50
20240722035309,55.50,20.50
20240722035319,55.50,20.50
20240722035329,55.50,20.50
20240722035339,55.50,20.50
20240722035349,55.50,20.50
20240722035359,55.50,20.50
20240722035409,55.50,20.50
20240722035419,55.40,20.50
20240722035429,55.40,20.50
20240722035439,55.40,20.50
20240722035449,55.40,20.50
20240722035459,55.40,20.50
20240722035509,55.40,20.50
20240722035519,55.40,20.50
20240722035529,55.30,20.50
20240722035539,55.40,20.50
20240722035549,55.40,20.50
20240722035559,55.40,20.50
20240722035609,55.40,20.50
20240722035619,55.40,20.50
20240722035629,55.40,20.50
20240722035640,55.40,20.50
20240722035650,55.30,20.50
20240722035700,55.30,20.50
20240722035710,55.30,20.50
20240722035720,55.40,20.50
20240722035730,55.30,20.50
20240722035740,55.40,20.50
20240722035750,55.30,20.50
20240722035800,55.40,20.50
20240722035810,55.30,20.50
20240722035820,55.40,20.50
20240722035830,55.30,20.60
20240722035840,55.30,20.60
20240722035850,55.40,20.60
20240722035900,55.40,20.60
20240722035910,55.40,20.50
20240722035920,55.40,20.60
20240722035930,55.40,20.60
20240722035940,55.40,20.60
20240722035950,55.40,20.60
20240722040000,55.30,20.60
20240722040010,55.40,20.60
20240722040020,55.40,20.60
20240722040030,55.40,20.60
20240722040040,55.30,20.60
20240722040050,55.30,20.60
20240722040100,55.40,20.60
20240722040110,55.40,20.60
20240722040120,55.40,20.60
20240722040130,55.40,20.60
20240722040140,55.40,20.60
20240722040150,55.40,20.60
20240722040200,55.40,20.60
20240722040210,55.40,20.60
20240722040220,55.40,20.60
20240722040230,55.30,20.60
20240722040240,55.40,20.60
20240722040250,55.40,20.60
20240722040300,55.40,20.60
20240722040310,55.40,20.60
20240722040320,55.40,20.60
20240722040330,55.30,20.60
20240722040340,55.30,20.60
20240722040350,55.30,20.60
20240722040400,55.30,20.60
20240722040410,55.30,20.60
20240722040420,55.40,20.60
20240722040430,55.40,20.60
20240722040440,55.40,20.60
20240722040450,55.40,20.60
20240722040500,55.40,20.60
20240722040510,55.40,20.60
20240722040520,55.40,20.60
20240722040530,55.40,20.60
20240722040540,55.40,20.60
20240722040550,55.50,20.60
20240722040600,55.50,20.60
20240722040610,55.50,20.60
20240722040620,55.50,20.60
20240722040630,55.50,20.60
20240722040640,55.50,20.60
20240722040650,55.50,20.60
20240722040700,55.50,20.60
20240722040710,55.40,20.60
20240722040720,55.40,20.60
20240722040730,55.50,20.60
20240722040740,55.50,20.60
20240722040750,55.40,20.60
20240722040800,55.40,20.60
20240722040810,55.40,20.70
20240722040820,55.40,20.70
20240722040830,55.40,20.70
20240722040840,55.40,20.60
20240722040850,55.40,20.70
20240722040900,55.40,20.70
20240722040910,55.40,20.70
20240722040920,55.40,20.70
20240722040930,55.40,20.70
20240722040940,55.50,20.70
20240722040950,55.40,20.70
20240722041000,55.40,20.70
20240722041010,55.40,20.70
20240722041020,55.40,20.60
20240722041030,55.50,20.60
20240722041040,55.50,20.60
20240722041050,55.50,20.60
20240722041100,55.50,20.60
20240722041110,55.50,20.70
20240722041120,55.50,20.60
20240722041130,55.50,20.60
20240722041140,55.50,20.60
20240722041150,55.50,20.70
20240722041200,55.50,20.70
20240722041210,55.50,20.60
20240722041220,55.50,20.60
20240722041230,55.50,20.60
20240722041240,55.50,20.60
20240722041250,55.50,20.60
20240722041300,55.50,20.70
20240722041310,55.50,20.70
20240722041320,55.50,20.60
20240722041330,55.50,20.70
20240722041340,55.50,20.70
20240722041350,55.50,20.70
20240722041400,55.50,20.70
20240722041410,55.50,20.70
20240722041420,55.50,20.70
20240722041430,55.50,20.70
20240722041440,55.40,20.70
20240722041450,55.50,20.70
20240722041500,55.50,20.70
20240722041510,55.50,20.60
20240722041520,55.50,20.70
20240722041530,55.50,20.70
20240722041540,55.50,20.60
20240722041550,55.50,20.70
20240722041600,55.50,20.70
20240722041610,55.50,20.70
20240722041620,55.50,20.70
20240722041630,55.50,20.70
20240722041640,55.50,20.70
20240722041650,55.40,20.70
20240722041700,55.40,20.70
20240722041710,55.40,20.60
20240722041720,55.40,20.60
20240722041730,55.40,20.60
20240722041740,55.40,20.60
20240722041750,55.40,20.60
20240722041800,55.40,20.60
20240722041810,55.40,20.60
20240722041820,55.40,20.60
20240722041830,55.50,20.60
20240722041841,55.50,20.70
20240722041851,55.50,20.60
20240722041901,55.50,20.60
20240722041911,55.50,20.60
20240722041921,55.50,20.60
20240722041931,55.50,20.60
20240722041941,55.50,20.60
20240722041951,55.50,20.60
20240722042001,55.50,20.60
20240722042011,55.50,20.60
20240722042021,55.50,20.60
20240722042031,55.50,20.60
20240722042041,55.50,20.60
20240722042051,55.50,20.60
20240722042101,55.50,20.60
20240722042111,55.60,20.60
20240722042121,55.50,20.60
20240722042131,55.50,20.60
20240722042141,55.50,20.60
20240722042151,55.50,20.60
20240722042201,55.50,20.60
20240722042211,55.50,20.60
20240722042221,55.50,20.60
20240722042231,55.50,20.60
20240722042241,55.50,20.60
20240722042251,55.50,20.60
20240722042301,55.50,20.60
20240722042311,55.50,20.60
20240722042321,55.50,20.60
20240722042331,55.50,20.60
20240722042341,55.50,20.60
20240722042351,55.50,20.60
20240722042401,55.50,20.60
20240722042411,55.40,20.60
20240722042421,55.50,20.60
20240722042431,55.50,20.60
20240722042441,55.50,20.60
20240722042451,55.50,20.60
20240722042501,55.50,20.60
20240722042511,55.50,20.60
20240722042521,55.40,20.60
20240722042531,55.40,20.60
20240722042541,55.40,20.60
20240722042551,55.40,20.60
20240722042601,55.40,20.60
20240722042611,55.40,20.60
20240722042621,55.40,20.60
20240722042631,55.40,20.60
20240722042641,55.40,20.60
20240722042651,55.40,20.60
20240722042701,55.40,20.60
20240722042711,55.50,20.60
20240722042721,55.50,20.60
20240722042731,55.40,20.60
20240722042741,55.40,20.50
20240722042751,55.50,20.50
20240722042801,55.50,20.60
20240722042811,55.50,20.50
20240722042821,55.50,20.60
20240722042831,55.50,20.60
20240722042841,55.50,20.50
20240722042851,55.50,20.50
20240722042901,55.40,20.50
20240722042911,55.50,20.50
20240722042921,55.50,20.50
20240722042931,55.50,20.50
20240722042941,55.50,20.50
20240722042951,55.40,20.50
20240722043001,55.50,20.50
20240722043011,55.50,20.50
20240722043021,55.50,20.50
20240722043031,55.50,20.50
20240722043041,55.50,20.50
20240722043051,55.50,20.50
20240722043101,55.50,20.50
20240722043111,55.50,20.50
20240722043121,55.50,20.50
20240722043131,55.50,20.50
20240722043141,55.50,20.50
20240722043151,55.50,20.50
20240722043201,55.50,20.50
20240722043211,55.50,20.50
20240722043221,55.50,20.50
20240722043231,55.50,20.50
20240722043241,55.40,20.50
20240722043251,55.40,20.50
20240722043301,55.50,20.50
20240722043311,55.40,20.50
20240722043321,55.50,20.50
20240722043331,55.40,20.50
20240722043341,55.40,20.50
20240722043351,55.40,20.50
20240722043401,55.40,20.50
20240722043411,55.50,20.50
20240722043421,55.50,20.50
20240722043431,55.50,20.50
20240722043441,55.50,20.50
20240722043451,55.50,20.50
20240722043501,55.50,20.50
20240722043511,55.50,20.50
20240722043521,55.50,20.50
20240722043531,55.50,20.50
20240722043541,55.40,20.50
20240722043551,55.40,20.50
20240722043601,55.40,20.50
20240722043611,55.40,20.50
20240722043621,55.40,20.50
20240722043631,55.40,20.50
20240722043641,55.40,20.50
20240722043651,55.40,20.50
20240722043701,55.40,20.50
20240722043711,55.40,20.50
20240722043721,55.40,20.60
20240722043731,55.40,20.50
20240722043741,55.40,20.50
20240722043751,55.40,20.50
20240722043801,55.40,20.50
20240722043811,55.40,20.50
20240722043821,55.40,20.50
20240722043831,55.30,20.60
20240722043841,55.30,20.60
20240722043851,55.30,20.50
20240722043901,55.30,20.60
20240722043911,55.30,20.60
20240722043921,55.40,20.50
20240722043931,55.40,20.50
20240722043941,55.40,20.50
20240722043951,55.40,20.60
20240722044001,55.40,20.60
20240722044011,55.40,20.60
20240722044021,55.30,20.60
20240722044032,55.30,20.60
20240722044042,55.30,20.60
20240722044052,55.30,20.50
20240722044102,55.30,20.60
20240722044112,55.30,20.60
20240722044122,55.30,20.60
20240722044132,55.30,20.60
20240722044142,55.30,20.60
20240722044152,55.30,20.60
20240722044202,55.30,20.60
20240722044212,55.30,20.60
20240722044222,55.30,20.60
20240722044232,55.30,20.60
20240722044242,55.30,20.60
20240722044252,55.30,20.60
20240722044302,55.30,20.60
20240722044312,55.30,20.60
20240722044322,55.30,20.60
20240722044332,55.30,20.60
20240722044342,55.30,20.60
20240722044352,55.30,20.60
20240722044402,55.30,20.60
20240722044412,55.30,20.60
20240722044422,55.30,20.60
20240722044432,55.30,20.60
20240722044442,55.30,20.60
20240722044452,55.30,20.60
20240722044502,55.30,20.60
20240722044512,55.20,20.60
20240722044522,55.20,20.60
20240722044532,55.30,20.60
20240722044542,55.20,20.70
20240722044552,55.20,20.60
20240722044602,55.10,20.60
20240722044612,55.10,20.70
20240722044622,55.20,20.70
20240722044632,55.20,20.70
20240722044642,55.20,20.60
20240722044652,55.20,20.70
20240722044702,55.20,20.60
20240722044712,55.20,20.60
20240722044722,55.20,20.60
20240722044732,55.20,20.60
20240722044742,55.10,20.60
20240722044752,55.10,20.60
20240722044802,55.20,20.60
20240722044812,55.30,20.60
20240722044822,55.20,20.60
20240722044832,55.20,20.60
20240722044842,55.20,20.60
20240722044852,55.30,20.60
20240722044902,55.30,20.60
20240722044912,55.30,20.60
20240722044922,55.30,20.60
20240722044932,55.30,20.60
20240722044942,55.30,20.60
20240722044952,55.30,20.60
20240722045002,55.30,20.60
20240722045012,55.30,20.60
20240722045022,55.30,20.60
20240722045032,55.30,20.60
20240722045042,55.30,20.60
20240722045052,55.30,20.60
20240722045102,55.30,20.60
20240722045112,55.30,20.60
20240722045122,55.30,20.60
20240722045132,55.40,20.60
20240722045142,55.40,20.60
20240722045152,55.30,20.60
20240722045202,55.40,20.60
20240722045212,55.30,20.60
20240722045222,55.30,20.60
20240722045232,55.30,20.60
20240722045242,55.20,20.60
20240722045252,55.30,20.70
20240722045302,55.30,20.70
20240722045312,55.30,20.60
20240722045322,55.30,20.70
20240722045332,55.30,20.70
20240722045342,55.30,20.70
20240722045352,55.30,20.70
20240722045402,55.20,20.70
20240722045412,55.20,20.70
20240722045422,55.20,20.60
20240722045432,55.30,20.70
20240722045442,55.30,20.70
20240722045452,55.30,20.70
20240722045502,55.40,20.70
20240722045512,55.40,20.70
20240722045522,55.40,20.60
20240722045532,55.30,20.60
20240722045542,55.30,20.70
20240722045552,55.30,20.70
20240722045602,55.30,20.70
20240722045612,55.40,20.70
20240722045622,55.40,20.70
20240722045632,55.40,20.70
20240722045642,55.40,20.70
20240722045652,55.40,20.70
20240722045702,55.40,20.70
20240722045712,55.40,20.70
20240722045722,55.40,20.70
20240722045732,55.40,20.70
20240722045742,55.40,20.70
20240722045752,55.30,20.70
20240722045802,55.30,20.70
20240722045812,55.30,20.70
20240722045822,55.30,20.70
20240722045832,55.40,20.70
20240722045842,55.30,20.70
20240722045852,55.30,20.70
20240722045902,55.40,20.70
20240722045912,55.40,20.70
20240722045922,55.40,20.70
20240722045932,55.40,20.70
20240722045942,55.40,20.70
20240722045952,55.30,20.70
20240722050002,55.40,20.70
20240722050012,55.30,20.70
20240722050022,55.30,20.70
20240722050032,55.40,20.70
20240722050042,55.40,20.70
20240722050052,55.40,20.70
20240722050102,55.40,20.80
20240722050112,55.30,20.70
20240722050122,55.40,20.70
20240722050132,55.40,20.80
20240722050142,55.40,20.80
20240722050152,55.40,20.80
20240722050202,55.40,20.80
20240722050212,55.40,20.80
20240722050222,55.40,20.80
20240722050233,55.40,20.80
20240722050243,55.40,20.80
20240722050253,55.40,20.80
20240722050303,55.40,20.80
20240722050313,55.40,20.70
20240722050323,55.40,20.80
20240722050333,55.40,20.80
20240722050343,55.40,20.70
20240722050353,55.40,20.70
20240722050403,55.40,20.70
20240722050413,55.40,20.70
20240722050423,55.50,20.80
20240722050433,55.40,20.70
20240722050443,55.50,20.70
20240722050453,55.50,20.70
20240722050503,55.50,20.70
20240722050513,55.50,20.70
20240722050523,55.50,20.70
20240722050533,55.50,20.70
20240722050543,55.50,20.70
20240722050553,55.50,20.70
20240722050603,55.50,20.80
20240722050613,55.50,20.80
20240722050623,55.50,20.80
20240722050633,55.60,20.80
20240722050643,55.60,20.80
20240722050653,55.50,20.80
20240722050703,55.60,20.80
20240722050713,55.60,20.70
20240722050723,55.60,20.80
20240722050733,55.60,20.80
20240722050743,55.60,20.70
20240722050753,55.60,20.70
20240722050803,55.60,20.70
20240722050813,55.60,20.70
20240722050823,55.60,20.70
20240722050833,55.60,20.70
20240722050843,55.60,20.70
20240722050853,55.60,20.80
20240722050903,55.60,20.80
20240722050913,55.60,20.80
20240722050923,55.60,20.70
20240722050933,55.60,20.70
20240722050943,55.50,20.80
20240722050953,55.50,20.70
20240722051003,55.50,20.70
20240722051013,55.60,20.70
20240722051023,55.60,20.70
20240722051033,55.60,20.70
20240722051043,55.60,20.70
20240722051053,55.50,20.70
20240722051103,55.50,20.70
20240722051113,55.50,20.70
20240722051123,55.50,20.70
20240722051133,55.60,20.70
20240722051143,55.50,20.70
20240722051153,55.60,20.70
20240722051203,55.50,20.70
20240722051213,55.60,20.70
20240722051223,55.60,20.70
20240722051233,55.60,20.70
20240722051243,55.60,20.70
20240722051253,55.60,20.70
20240722051303,55.60,20.70
20240722051313,55.70,20.70
20240722051323,55.60,20.70
20240722051333,55.70,20.70
20240722051343,55.70,20.70
20240722051353,55.60,20.70
20240722051403,55.60,20.70
20240722051413,55.60,20.70
20240722051423,55.60,20.70
20240722051433,55.60,20.70
20240722051443,55.60,20.70
20240722051453,55.60,20.70
20240722051503,55.60,20.70
20240722051513,55.60,20.70
20240722051523,55.60,20.70
20240722051533,55.70,20.70
20240722051543,55.60,20.70
20240722051553,55.60,20.70
20240722051603,55.70,20.70
20240722051613,55.70,20.70
20240722051623,55.70,20.70
20240722051633,55.60,20.70
20240722051643,55.60,20.70
20240722051653,55.60,20.70
20240722051703,55.60,20.70
20240722051713,55.70,20.70
20240722051723,55.70,20.70
20240722051733,55.70,20.70
20240722051743,55.60,20.70
20240722051753,55.60,20.70
20240722051803,55.60,20.70
20240722051813,55.60,20.70
20240722051823,55.60,20.70
20240722051833,55.70,20.70
20240722051843,55.70,20.70
20240722051853,55.70,20.70
20240722051903,55.70,20.70
20240722051913,55.70,20.70
20240722051923,55.70,20.70
20240722051933,55.70,20.70
20240722051943,55.70,20.70
20240722051953,55.70,20.70
20240722052003,55.70,20.70
20240722052013,55.70,20.70
20240722052023,55.70,20.70
20240722052033,55.60,20.70
20240722052043,55.60,20.70
20240722052053,55.60,20.70
20240722052103,55.60,20.70
20240722052113,55.50,20.70
20240722052123,55.60,20.70
20240722052133,55.60,20.70
20240722052143,55.60,20.70
20240722052153,55.60,20.70
20240722052203,55.60,20.70
20240722052213,55.60,20.70
20240722052223,55.50,20.70
20240722052233,55.50,20.70
20240722052243,55.60,20.70
20240722052253,55.60,20.70
20240722052303,55.60,20.70
20240722052313,55.50,20.70
20240722052323,55.50,20.70
20240722052333,55.50,20.70
20240722052343,55.50,20.70
20240722052353,55.50,20.70
20240722052403,55.50,20.70
20240722052413,55.50,20.70
20240722052423,55.50,20.70
20240722052434,55.50,20.70
20240722052444,55.50,20.70
20240722052454,55.50,20.70
20240722052504,55.40,20.70
20240722052514,55.40,20.70
20240722052524,55.40,20.70
20240722052534,55.40,20.70
20240722052544,55.40,20.70
20240722052554,55.40,20.70
20240722052604,55.40,20.80
20240722052614,55.40,20.80
20240722052624,55.40,20.80
20240722052634,55.30,20.80
20240722052644,55.30,20.80
20240722052654,55.30,20.80
20240722052704,55.30,20.80
20240722052714,55.40,20.80
20240722052724,55.30,20.80
20240722052734,55.30,20.80
20240722052744,55.30,20.80
20240722052754,55.30,20.80
20240722052804,55.30,20.80
20240722052814,55.30,20.80
20240722052824,55.40,20.80
20240722052834,55.30,20.80
20240722052844,55.30,20.80
20240722052854,55.30,20.80
20240722052904,55.30,20.80
20240722052914,55.30,20.80
20240722052924,55.30,20.80
20240722052934,55.30,20.80
20240722052944,55.20,20.80
20240722052954,55.20,20.80
20240722053004,55.20,20.80
20240722053014,55.20,20.80
20240722053024,55.20,20.80
20240722053034,55.20,20.80
20240722053044,55.20,20.80
20240722053054,55.20,20.80
20240722053104,55.20,20.80
20240722053114,55.20,20.80
20240722053124,55.20,20.80
20240722053134,55.20,20.80
20240722053144,55.20,20.80
20240722053154,55.20,20.80
20240722053204,55.20,20.90
20240722053214,55.20,20.90
20240722053224,55.20,20.90
20240722053234,55.20,20.80
20240722053244,55.20,20.80
20240722053254,55.20,20.90
20240722053304,55.20,20.90
20240722053314,55.20,20.90
20240722053324,55.20,20.80
20240722053334,55.10,20.90
20240722053344,55.20,20.80
20240722053354,55.20,20.90
20240722053404,55.10,20.90
20240722053414,55.10,20.90
20240722053424,55.10,20.90
20240722053434,55.10,20.90
20240722053444,55.10,20.90
20240722053454,55.10,20.90
20240722053504,55.00,20.90
20240722053514,55.10,20.90
20240722053524,55.00,20.90
20240722053534,55.10,20.90
20240722053544,55.10,20.90
20240722053554,55.10,20.90
20240722053604,55.10,20.90
20240722053614,55.10,20.90
20240722053624,55.10,20.90
20240722053634,55.10,20.90
20240722053644,55.10,20.90
20240722053654,55.10,20.90
20240722053704,55.10,20.90
20240722053714,55.10,20.90
20240722053724,55.10,20.90
20240722053734,55.10,20.90
20240722053744,55.10,20.90
20240722053754,55.10,20.90
20240722053804,55.10,20.90
20240722053814,55.10,20.90
20240722053824,55.10,20.90
20240722053834,55.10,20.90
20240722053844,55.10,20.90
20240722053854,55.10,20.90
20240722053904,55.10,20.90
20240722053914,55.10,20.90
20240722053924,55.10,20.90
20240722053934,55.00,20.90
20240722053944,55.10,20.90
20240722053954,55.10,20.90
20240722054004,55.10,20.90
20240722054014,55.10,20.90
20240722054024,55.10,20.90
20240722054034,55.10,21.00
20240722054044,55.00,20.90
20240722054054,55.10,21.00
20240722054104,55.00,20.90
20240722054114,55.00,21.00
20240722054124,55.00,21.00
20240722054134,55.10,20.90
20240722054144,55.00,21.00
20240722054154,55.00,21.00
20240722054204,55.10,21.00
20240722054214,55.00,21.00
20240722054224,55.00,20.90
20240722054234,55.00,21.00
20240722054244,55.00,21.00
20240722054254,55.10,20.90
20240722054304,55.00,21.00
20240722054314,55.10,21.00
20240722054324,55.00,20.90
20240722054334,55.00,21.00
20240722054344,55.00,21.00
20240722054354,55.00,21.00
20240722054404,55.00,21.00
20240722054414,55.00,21.00
20240722054424,55.00,21.00
20240722054434,55.00,21.00
20240722054444,55.00,21.00
20240722054454,55.00,21.00
20240722054504,55.00,21.00
20240722054514,55.00,21.00
20240722054524,55.00,20.90
20240722054534,55.00,21.00
20240722054544,55.00,21.00
20240722054554,55.00,21.00
20240722054604,55.00,21.00
20240722054614,55.00,21.00
20240722054624,55.00,21.00
20240722054634,55.00,21.00
20240722054644,55.00,21.00
20240722054655,55.00,20.90
20240722054705,55.00,21.00
20240722054715,55.00,21.00
20240722054725,55.00,21.00
20240722054735,55.00,21.00
20240722054745,54.90,21.00
20240722054755,55.00,21.00
20240722054805,55.00,21.00
20240722054815,55.00,21.00
20240722054825,54.90,21.00
20240722054835,55.00,21.00
20240722054845,55.00,21.00
20240722054855,55.00,21.00
20240722054905,54.90,21.00
20240722054915,55.00,21.00
20240722054925,54.90,21.00
20240722054935,55.00,21.00
20240722054945,54.90,21.00
20240722054955,54.90,21.00
20240722055005,55.00,21.00
20240722055015,54.90,21.00
20240722055025,54.90,21.00
20240722055035,54.90,21.00
20240722055045,54.90,21.00
20240722055055,54.90,21.00
20240722055105,54.90,21.00
20240722055115,54.90,21.00
20240722055125,54.90,21.00
20240722055135,54.90,21.00
20240722055145,54.90,21.00
20240722055155,54.90,21.00
20240722055205,54.90,21.00
20240722055215,54.90,21.00
20240722055225,54.90,21.00
20240722055235,54.80,21.00
20240722055245,54.90,21.00
20240722055255,54.80,21.00
20240722055305,54.80,21.00
20240722055315,54.80,21.00
20240722055325,54.90,21.00
20240722055335,54.90,21.00
20240722055345,54.90,21.00
20240722055355,54.90,21.00
20240722055405,54.90,21.00
20240722055415,54.90,21.00
20240722055425,54.90,21.00
20240722055435,54.90,21.00
20240722055445,54.80,21.00
20240722055455,54.90,21.00
20240722055505,54.90,21.00
20240722055515,54.90,21.00
20240722055525,54.80,21.00
20240722055535,54.80,21.00
20240722055545,54.80,21.00
20240722055555,54.90,21.00
20240722055605,54.80,21.00
20240722055615,54.80,21.00
20240722055625,54.80,21.00
20240722055635,54.80,20.90
20240722055645,54.80,21.00
20240722055655,54.80,21.00
20240722055705,54.80,21.00
20240722055715,54.80,21.00
20240722055725,54.80,20.90
20240722055735,54.80,21.00
20240722055745,54.90,21.00
20240722055755,54.80,21.00
20240722055805,54.90,20.90
20240722055815,54.80,21.00
20240722055825,54.80,21.00
20240722055835,54.80,20.90
20240722055845,54.80,21.00
20240722055855,54.80,21.00
20240722055905,54.80,21.00
20240722055915,54.80,21.00
20240722055925,54.70,21.00
20240722055935,54.70,21.00
20240722055945,54.70,21.00
20240722055955,54.70,21.00
20240722060005,54.70,21.00
20240722060015,54.70,21.00
20240722060025,54.70,20.90
20240722060035,54.70,21.00
20240722060045,54.70,21.00
20240722060055,54.70,21.00
20240722060105,54.70,21.00
20240722060115,54.70,20.90
20240722060125,54.80,20.90
20240722060135,54.80,20.90
20240722060145,54.80,20.90
20240722060155,54.70,20.90
20240722060205,54.80,20.90
20240722060215,54.80,20.90
20240722060225,54.80,20.90
20240722060235,54.80,20.90
20240722060245,54.80,20.90
20240722060255,54.80,20.90
20240722060305,54.70,20.90
20240722060315,54.80,20.90
20240722060325,54.80,20.90
20240722060335,54.80,20.90
20240722060345,54.80,21.00
20240722060355,54.80,20.90
20240722060405,54.80,21.00
20240722060415,54.70,21.00
20240722060425,54.80,20.90
20240722060435,54.70,21.00
20240722060445,54.70,21.00
20240722060455,54.70,21.00
20240722060505,54.70,21.00
20240722060515,54.70,21.00
20240722060525,54.80,21.00
20240722060535,54.70,21.00
20240722060545,54.70,21.00
20240722060555,54.70,21.00
20240722060605,54.80,21.00
20240722060615,54.80,21.00
20240722060625,54.80,21.00
20240722060635,54.70,21.00
20240722060645,54.70,21.00
20240722060655,54.70,20.90
20240722060705,54.80,21.00
20240722060715,54.80,20.90
20240722060725,54.70,20.90
20240722060735,54.80,20.90
20240722060745,54.80,20.90
20240722060755,54.80,20.90
20240722060805,54.80,21.00
20240722060815,54.80,20.90
20240722060825,54.80,20.90
20240722060835,54.70,20.90
20240722060845,54.70,20.90
20240722060855,54.70,20.90
20240722060905,54.70,20.90
20240722060916,54.80,20.90
20240722060926,54.80,20.90
20240722060936,54.80,20.90
20240722060946,54.70,20.90
20240722060956,54.80,20.90
20240722061006,54.70,20.90
20240722061016,54.70,20.90
20240722061026,54.80,20.90
20240722061036,54.80,20.90
20240722061046,54.80,20.90
20240722061056,54.80,20.90
20240722061106,54.80,20.90
20240722061116,54.80,20.90
20240722061126,54.90,20.90
20240722061136,54.80,20.90
20240722061146,54.80,20.90
20240722061156,54.80,20.90
20240722061206,54.80,20.90
20240722061216,54.80,20.90
20240722061226,54.80,20.90
20240722061236,54.80,20.90
20240722061246,54.80,20.80
20240722061256,54.90,20.80
20240722061306,54.80,20.90
20240722061316,54.80,20.80
20240722061326,54.80,20.80
20240722061336,54.80,20.90
20240722061346,54.80,20.80
20240722061356,54.90,20.80
20240722061406,54.90,20.80
20240722061416,54.80,20.80
20240722061426,54.90,20.80
20240722061436,54.80,20.80
20240722061446,54.80,20.80
20240722061456,54.90,20.80
20240722061506,54.80,20.80
20240722061516,54.80,20.80
20240722061526,54.80,20.80
20240722061536,54.80,20.80
20240722061546,54.80,20.80
20240722061556,54.90,20.80
20240722061606,54.90,20.80
20240722061616,54.90,20.80
20240722061626,54.80,20.80
20240722061636,54.80,20.80
20240722061646,54.90,20.80
20240722061656,54.90,20.80
20240722061706,54.90,20.80
20240722061716,54.80,20.80
20240722061726,54.90,20.80
20240722061736,54.80,20.80
20240722061746,54.90,20.80
20240722061756,54.90,20.80
20240722061806,54.90,20.80
20240722061816,54.90,20.80
20240722061826,55.00,20.80
20240722061836,55.00,20.80
20240722061846,55.00,20.80
20240722061856,55.00,20.80
20240722061906,55.00,20.70
20240722061916,55.00,20.80
20240722061926,55.00,20.80
20240722061936,55.00,20.70
20240722061946,55.00,20.70
20240722061956,55.00,20.70
20240722062006,55.00,20.70
20240722062016,55.00,20.80
20240722062026,55.00,20.70
20240722062036,55.00,20.70
20240722062046,55.00,20.70
20240722062056,54.90,20.80
20240722062106,55.00,20.70
20240722062116,55.00,20.70
20240722062126,54.90,20.70
20240722062136,54.90,20.80
20240722062146,55.00,20.70
20240722062156,55.00,20.70
20240722062206,55.00,20.80
20240722062216,55.00,20.70
20240722062226,55.00,20.70
20240722062236,55.00,20.70
20240722062246,55.00,20.70
20240722062256,55.00,20.70
20240722062306,55.00,20.70
20240722062316,54.90,20.80
20240722062326,54.90,20.70
20240722062336,54.90,20.70
20240722062346,54.90,20.70
20240722062356,54.90,20.70
20240722062406,54.90,20.70
20240722062416,54.90,20.70
20240722062426,55.00,20.70
20240722062436,54.90,20.70
20240722062446,54.90,20.70
20240722062456,55.00,20.70
20240722062506,54.90,20.70
20240722062516,54.90,20.70
20240722062526,54.90,20.70
20240722062536,54.90,20.70
20240722062546,54.90,20.70
20240722062556,54.90,20.70
20240722062606,54.90,20.70
